runID,NUESP,year,mittel,sd,lo,up,STI,STI_lo,STI_up
2025_siteoccupancy_v2,31169,2010,-0.715,0.094,-0.9,-0.534,89.12,78.42,100.27
2025_siteoccupancy_v2,31169,2011,-0.211,0.095,-0.39,-0.029,121.39,109.53,133.68
2025_siteoccupancy_v2,31169,2012,-0.152,0.11,-0.372,0.06,125.36,110.71,139.72
2025_siteoccupancy_v2,31169,2013,-0.675,0.117,-0.908,-0.447,91.53,77.97,105.83
2025_siteoccupancy_v2,31169,2014,-0.328,0.109,-0.544,-0.107,113.6,99.64,128.4
2025_siteoccupancy_v2,31169,2015,-0.886,0.112,-1.109,-0.666,79.2,67.3,92.08
2025_siteoccupancy_v2,31169,2016,-0.977,0.111,-1.195,-0.765,74.2,63.04,86.15
2025_siteoccupancy_v2,31169,2017,-0.247,0.085,-0.412,-0.074,118.98,108.09,130.63
2025_siteoccupancy_v2,31169,2018,-0.079,0.082,-0.239,0.083,130.29,119.52,141.28
2025_siteoccupancy_v2,31169,2019,-0.17,0.086,-0.336,-0,124.15,113.07,135.65
2025_siteoccupancy_v2,31169,2020,0.217,0.09,0.043,0.393,150.31,138.57,161.97
2025_siteoccupancy_v2,31169,2021,-0.036,0.09,-0.206,0.149,133.21,121.73,145.74
2025_siteoccupancy_v2,31169,2022,0.154,0.087,-0.009,0.327,146.07,135.04,157.63
2025_siteoccupancy_v2,31169,2023,-0.804,0.081,-0.96,-0.654,83.88,75.12,92.81
2025_siteoccupancy_v2,31066,1990,-3.901,0.322,-4.573,-3.343,44.68,23.04,76.92
2025_siteoccupancy_v2,31066,1991,-3.826,0.272,-4.386,-3.345,48.08,27.72,76.77
2025_siteoccupancy_v2,31066,1992,-3.768,0.258,-4.298,-3.312,50.89,30.23,79.25
2025_siteoccupancy_v2,31066,1993,-3.598,0.25,-4.123,-3.145,60.07,35.92,93.06
2025_siteoccupancy_v2,31066,1994,-3.482,0.237,-3.98,-3.037,67.23,41.34,103.19
2025_siteoccupancy_v2,31066,1995,-3.426,0.243,-3.938,-2.976,70.98,43.08,109.37
2025_siteoccupancy_v2,31066,1996,-3.223,0.227,-3.667,-2.776,86.35,56.16,132.16
2025_siteoccupancy_v2,31066,1997,-3.12,0.207,-3.555,-2.737,95.32,62.63,137.1
2025_siteoccupancy_v2,31066,1998,-2.93,0.22,-3.336,-2.49,114.25,77.44,172.57
2025_siteoccupancy_v2,31066,1999,-3.015,0.211,-3.401,-2.59,105.38,72.72,157.29
2025_siteoccupancy_v2,31066,2000,-3.087,0.189,-3.446,-2.715,98.38,69.62,139.96
2025_siteoccupancy_v2,31066,2001,-3.331,0.201,-3.748,-2.966,77.81,51.89,110.41
2025_siteoccupancy_v2,31066,2002,-3.328,0.193,-3.742,-2.968,78.04,52.2,110.2
2025_siteoccupancy_v2,31066,2003,-3.18,0.164,-3.509,-2.872,89.99,65.49,120.71
2025_siteoccupancy_v2,31066,2004,-2.955,0.166,-3.259,-2.612,111.57,83.41,154.1
2025_siteoccupancy_v2,31066,2005,-3.058,0.156,-3.376,-2.754,101.14,74.5,134.93
2025_siteoccupancy_v2,31066,2006,-3.112,0.166,-3.457,-2.808,96.05,68.88,128.24
2025_siteoccupancy_v2,31066,2007,-3.057,0.155,-3.371,-2.757,101.24,74.86,134.55
2025_siteoccupancy_v2,31066,2008,-2.947,0.152,-3.25,-2.642,112.42,84.13,149.85
2025_siteoccupancy_v2,31066,2009,-2.947,0.131,-3.205,-2.687,112.42,87.86,143.68
2025_siteoccupancy_v2,31066,2010,-3.119,0.139,-3.406,-2.867,95.41,72.37,121.28
2025_siteoccupancy_v2,31066,2011,-3.038,0.134,-3.311,-2.78,103.09,79.33,131.66
2025_siteoccupancy_v2,31066,2012,-2.854,0.135,-3.12,-2.579,122.78,95.32,158.91
2025_siteoccupancy_v2,31066,2013,-2.768,0.147,-3.042,-2.474,133.16,102.7,175.14
2025_siteoccupancy_v2,31066,2014,-2.994,0.147,-3.284,-2.727,107.51,81.42,138.39
2025_siteoccupancy_v2,31066,2015,-3.126,0.158,-3.477,-2.848,94.77,67.56,123.48
2025_siteoccupancy_v2,31066,2016,-2.826,0.135,-3.089,-2.555,126.08,98.19,162.49
2025_siteoccupancy_v2,31066,2017,-2.951,0.122,-3.195,-2.715,112,88.7,139.96
2025_siteoccupancy_v2,31066,2018,-2.848,0.106,-3.06,-2.644,123.48,100.95,149.57
2025_siteoccupancy_v2,31066,2019,-2.71,0.107,-2.919,-2.493,140.62,115.45,172.09
2025_siteoccupancy_v2,31066,2020,-2.722,0.103,-2.939,-2.527,139.04,113.28,166.76
2025_siteoccupancy_v2,31066,2021,-2.489,0.099,-2.683,-2.294,172.73,144.22,206.51
2025_siteoccupancy_v2,31066,2022,-2.538,0.1,-2.739,-2.353,165.07,136.84,195.71
2025_siteoccupancy_v2,31066,2023,-2.278,0.106,-2.496,-2.071,209.53,171.62,252.33
2025_siteoccupancy_v2,31248,1990,1.736,0.203,1.364,2.153,109,102.11,114.87
2025_siteoccupancy_v2,31248,1991,1.938,0.17,1.616,2.292,112.07,106.96,116.44
2025_siteoccupancy_v2,31248,1992,1.961,0.182,1.625,2.348,112.39,107.12,117.03
2025_siteoccupancy_v2,31248,1993,1.299,0.169,0.962,1.623,100.73,92.76,107.08
2025_siteoccupancy_v2,31248,1994,1.091,0.163,0.787,1.415,95.97,88.1,103.15
2025_siteoccupancy_v2,31248,1995,1.468,0.181,1.141,1.851,104.2,97.17,110.81
2025_siteoccupancy_v2,31248,1996,1.311,0.152,1.02,1.627,100.99,94.23,107.15
2025_siteoccupancy_v2,31248,1997,1.147,0.149,0.862,1.445,97.31,90.14,103.75
2025_siteoccupancy_v2,31248,1998,1.648,0.169,1.331,2.006,107.52,101.42,113.01
2025_siteoccupancy_v2,31248,1999,1.78,0.198,1.415,2.183,109.71,103.15,115.22
2025_siteoccupancy_v2,31248,2000,1.994,0.163,1.694,2.337,112.85,108.31,116.91
2025_siteoccupancy_v2,31248,2001,1.755,0.152,1.471,2.07,109.31,104.26,113.85
2025_siteoccupancy_v2,31248,2002,1.544,0.122,1.315,1.785,105.65,101.07,109.79
2025_siteoccupancy_v2,31248,2003,1.393,0.123,1.161,1.639,102.71,97.63,107.36
2025_siteoccupancy_v2,31248,2004,1.632,0.115,1.42,1.868,107.24,103.25,111.06
2025_siteoccupancy_v2,31248,2005,1.354,0.102,1.161,1.562,101.9,97.63,105.98
2025_siteoccupancy_v2,31248,2006,0.985,0.103,0.791,1.186,93.35,88.21,98.21
2025_siteoccupancy_v2,31248,2007,1.043,0.094,0.862,1.233,94.8,90.14,99.28
2025_siteoccupancy_v2,31248,2008,1.262,0.089,1.093,1.44,99.92,96.02,103.65
2025_siteoccupancy_v2,31248,2009,1.088,0.079,0.933,1.241,95.9,92.01,99.46
2025_siteoccupancy_v2,31248,2010,1.105,0.079,0.948,1.262,96.31,92.4,99.92
2025_siteoccupancy_v2,31248,2011,1.409,0.086,1.247,1.576,103.03,99.59,106.24
2025_siteoccupancy_v2,31248,2012,1.267,0.086,1.097,1.446,100.03,96.12,103.77
2025_siteoccupancy_v2,31248,2013,1.179,0.093,0.996,1.358,98.05,93.63,101.98
2025_siteoccupancy_v2,31248,2014,1.376,0.094,1.193,1.561,102.36,98.37,105.97
2025_siteoccupancy_v2,31248,2015,1.651,0.097,1.466,1.845,107.57,104.16,110.72
2025_siteoccupancy_v2,31248,2016,1.962,0.109,1.764,2.181,112.41,109.45,115.2
2025_siteoccupancy_v2,31248,2017,1.517,0.08,1.362,1.679,105.15,102.07,108.05
2025_siteoccupancy_v2,31248,2018,1.384,0.078,1.234,1.536,102.52,99.3,105.5
2025_siteoccupancy_v2,31248,2019,1.144,0.069,1.013,1.283,97.24,94.06,100.38
2025_siteoccupancy_v2,31248,2020,1.124,0.068,0.997,1.253,96.76,93.65,99.72
2025_siteoccupancy_v2,31248,2021,1.531,0.08,1.379,1.687,105.41,102.42,108.19
2025_siteoccupancy_v2,31248,2022,1.404,0.07,1.278,1.541,102.93,100.27,105.6
2025_siteoccupancy_v2,31248,2023,1.36,0.068,1.229,1.499,102.03,99.19,104.8
2025_siteoccupancy_v2,31198,1990,-1.038,0.144,-1.315,-0.753,179.72,145.44,220.01
2025_siteoccupancy_v2,31198,1991,-0.957,0.129,-1.21,-0.698,190.67,157.84,228.31
2025_siteoccupancy_v2,31198,1992,-1.253,0.138,-1.525,-0.98,152.67,122.81,187.52
2025_siteoccupancy_v2,31198,1993,-1.713,0.186,-2.093,-1.354,104.98,75.44,141.02
2025_siteoccupancy_v2,31198,1994,-1.954,0.203,-2.384,-1.58,85.29,58,117.36
2025_siteoccupancy_v2,31198,1995,-2.127,0.215,-2.554,-1.721,73.18,49.58,104.27
2025_siteoccupancy_v2,31198,1996,-2.008,0.181,-2.372,-1.653,81.34,58.64,110.43
2025_siteoccupancy_v2,31198,1997,-1.909,0.174,-2.264,-1.574,88.71,64.7,117.95
2025_siteoccupancy_v2,31198,1998,-1.639,0.168,-1.98,-1.318,111.73,83.37,145.09
2025_siteoccupancy_v2,31198,1999,-1.654,0.186,-2.012,-1.286,110.34,81.05,148.79
2025_siteoccupancy_v2,31198,2000,-1.805,0.145,-2.094,-1.529,97.06,75.37,122.41
2025_siteoccupancy_v2,31198,2001,-1.617,0.153,-1.928,-1.332,113.81,87.25,143.5
2025_siteoccupancy_v2,31198,2002,-2.061,0.141,-2.342,-1.799,77.61,60.27,97.56
2025_siteoccupancy_v2,31198,2003,-2.134,0.148,-2.439,-1.859,72.73,55.14,92.64
2025_siteoccupancy_v2,31198,2004,-1.527,0.113,-1.755,-1.306,122.61,101.3,146.47
2025_siteoccupancy_v2,31198,2005,-1.892,0.12,-2.122,-1.666,90.03,73.51,109.23
2025_siteoccupancy_v2,31198,2006,-1.696,0.109,-1.91,-1.492,106.5,88.63,126.18
2025_siteoccupancy_v2,31198,2007,-1.678,0.114,-1.896,-1.458,108.13,89.72,129.72
2025_siteoccupancy_v2,31198,2008,-2.096,0.134,-2.378,-1.848,75.23,58.32,93.53
2025_siteoccupancy_v2,31198,2009,-1.794,0.089,-1.969,-1.62,97.98,84.17,113.52
2025_siteoccupancy_v2,31198,2010,-1.546,0.088,-1.715,-1.377,120.71,104.8,138.46
2025_siteoccupancy_v2,31198,2011,-1.769,0.093,-1.952,-1.587,100.1,85.44,116.68
2025_siteoccupancy_v2,31198,2012,-2.083,0.116,-2.305,-1.861,76.11,62.33,92.48
2025_siteoccupancy_v2,31198,2013,-2.23,0.123,-2.484,-1.997,66.72,52.9,82.13
2025_siteoccupancy_v2,31198,2014,-2.303,0.128,-2.567,-2.057,62.45,48.99,77.89
2025_siteoccupancy_v2,31198,2015,-2.018,0.112,-2.234,-1.808,80.62,66.47,96.81
2025_siteoccupancy_v2,31198,2016,-2.118,0.109,-2.338,-1.906,73.77,60.49,88.94
2025_siteoccupancy_v2,31198,2017,-2.121,0.094,-2.311,-1.945,73.58,61.99,85.96
2025_siteoccupancy_v2,31198,2018,-2.061,0.084,-2.226,-1.899,77.61,66.96,89.48
2025_siteoccupancy_v2,31198,2019,-2.097,0.086,-2.26,-1.931,75.17,64.93,87.02
2025_siteoccupancy_v2,31198,2020,-2.163,0.085,-2.335,-1.999,70.86,60.65,81.98
2025_siteoccupancy_v2,31198,2021,-2.014,0.089,-2.189,-1.837,80.91,69.23,94.42
2025_siteoccupancy_v2,31198,2022,-2.014,0.085,-2.182,-1.843,80.91,69.66,93.93
2025_siteoccupancy_v2,31198,2023,-1.84,0.081,-1.996,-1.684,94.18,82.2,107.59
2025_siteoccupancy_v2,31189,1990,-0.582,0.185,-0.951,-0.219,60.45,47,75.12
2025_siteoccupancy_v2,31189,1991,0.021,0.174,-0.308,0.373,85.2,71.44,99.86
2025_siteoccupancy_v2,31189,1992,0.077,0.184,-0.264,0.434,87.56,73.25,102.33
2025_siteoccupancy_v2,31189,1993,0.708,0.254,0.242,1.263,112.98,94.47,131.46
2025_siteoccupancy_v2,31189,1994,1.216,0.312,0.648,1.874,130.08,110.72,146.2
2025_siteoccupancy_v2,31189,1995,0.897,0.298,0.35,1.53,119.79,98.93,138.62
2025_siteoccupancy_v2,31189,1996,-0.178,0.227,-0.619,0.277,76.83,59.02,95.92
2025_siteoccupancy_v2,31189,1997,0.798,0.218,0.4,1.25,116.28,100.96,131.08
2025_siteoccupancy_v2,31189,1998,0.418,0.22,-0.001,0.858,101.69,84.28,118.42
2025_siteoccupancy_v2,31189,1999,0.154,0.255,-0.339,0.67,90.8,70.16,111.55
2025_siteoccupancy_v2,31189,2000,0.452,0.188,0.104,0.822,103.06,88.7,117.15
2025_siteoccupancy_v2,31189,2001,0.474,0.19,0.117,0.849,103.94,89.25,118.11
2025_siteoccupancy_v2,31189,2002,1.233,0.212,0.86,1.675,130.58,118.49,142.03
2025_siteoccupancy_v2,31189,2003,0.928,0.142,0.648,1.208,120.86,110.72,129.84
2025_siteoccupancy_v2,31189,2004,0.569,0.121,0.342,0.814,107.68,98.6,116.86
2025_siteoccupancy_v2,31189,2005,0.148,0.108,-0.059,0.355,90.55,81.83,99.13
2025_siteoccupancy_v2,31189,2006,0.278,0.113,0.068,0.502,95.96,87.18,105.05
2025_siteoccupancy_v2,31189,2007,0.015,0.117,-0.213,0.243,84.95,75.37,94.51
2025_siteoccupancy_v2,31189,2008,0.204,0.12,-0.03,0.442,92.89,83.05,102.66
2025_siteoccupancy_v2,31189,2009,0.359,0.093,0.184,0.539,99.29,92.05,106.51
2025_siteoccupancy_v2,31189,2010,0.017,0.093,-0.164,0.198,85.04,77.42,92.64
2025_siteoccupancy_v2,31189,2011,-0.158,0.086,-0.322,0.009,77.67,70.86,84.7
2025_siteoccupancy_v2,31189,2012,-0.671,0.115,-0.905,-0.45,57.05,48.57,65.66
2025_siteoccupancy_v2,31189,2013,-0.042,0.111,-0.257,0.168,82.55,73.54,91.38
2025_siteoccupancy_v2,31189,2014,-0.037,0.115,-0.256,0.186,82.76,73.58,92.14
2025_siteoccupancy_v2,31189,2015,-0.573,0.105,-0.781,-0.367,60.8,52.97,69.02
2025_siteoccupancy_v2,31189,2016,-0.595,0.098,-0.794,-0.404,59.95,52.5,67.51
2025_siteoccupancy_v2,31189,2017,-0.055,0.084,-0.212,0.111,82,75.41,88.99
2025_siteoccupancy_v2,31189,2018,0.375,0.077,0.226,0.531,99.95,93.81,106.19
2025_siteoccupancy_v2,31189,2019,0.385,0.081,0.225,0.55,100.35,93.76,106.94
2025_siteoccupancy_v2,31189,2020,0.573,0.085,0.412,0.745,107.84,101.45,114.35
2025_siteoccupancy_v2,31189,2021,0.016,0.082,-0.138,0.176,84.99,78.51,91.72
2025_siteoccupancy_v2,31189,2022,0.645,0.082,0.483,0.806,110.61,104.29,116.57
2025_siteoccupancy_v2,31189,2023,-0.256,0.079,-0.409,-0.099,73.58,67.31,80.15
2025_siteoccupancy_v2,31171,1990,-1.43,0.374,-2.184,-0.699,200.58,105.12,344.9
2025_siteoccupancy_v2,31171,1991,-1.837,0.404,-2.678,-1.04,142.73,66.78,271.27
2025_siteoccupancy_v2,31171,1992,-2.329,0.452,-3.313,-1.506,92.19,36.49,188.57
2025_siteoccupancy_v2,31171,1993,-2.739,0.467,-3.715,-1.878,63.06,24.7,137.76
2025_siteoccupancy_v2,31171,1994,-2.649,0.446,-3.567,-1.815,68.61,28.53,145.46
2025_siteoccupancy_v2,31171,1995,-2.759,0.493,-3.78,-1.855,61.89,23.18,140.53
2025_siteoccupancy_v2,31171,1996,-2.184,0.46,-3.147,-1.352,105.12,42.81,213.51
2025_siteoccupancy_v2,31171,1997,-1.455,0.387,-2.211,-0.7,196.57,102.59,344.67
2025_siteoccupancy_v2,31171,1998,-1.177,0.351,-1.873,-0.472,244.72,138.36,399.03
2025_siteoccupancy_v2,31171,1999,-0.879,0.389,-1.651,-0.098,304.75,167.21,493.95
2025_siteoccupancy_v2,31171,2000,-1.238,0.337,-1.903,-0.556,233.49,134.8,378.6
2025_siteoccupancy_v2,31171,2001,-1.971,0.326,-2.637,-1.33,127.02,69.38,217.26
2025_siteoccupancy_v2,31171,2002,-2.972,0.42,-3.823,-2.211,50.59,22.22,102.59
2025_siteoccupancy_v2,31171,2003,-3.251,0.355,-3.977,-2.591,38.74,19.11,72.42
2025_siteoccupancy_v2,31171,2004,-3.132,0.32,-3.814,-2.542,43.43,22.42,75.79
2025_siteoccupancy_v2,31171,2005,-2.252,0.24,-2.725,-1.789,98.87,63.9,148.74
2025_siteoccupancy_v2,31171,2006,-1.956,0.205,-2.361,-1.565,128.7,89.54,179.63
2025_siteoccupancy_v2,31171,2007,-1.495,0.201,-1.885,-1.105,190.27,136.92,258.45
2025_siteoccupancy_v2,31171,2008,-1.862,0.221,-2.309,-1.451,139.68,93.88,197.2
2025_siteoccupancy_v2,31171,2009,-1.981,0.185,-2.33,-1.607,125.91,92.1,173.48
2025_siteoccupancy_v2,31171,2010,-1.923,0.183,-2.296,-1.576,132.47,95,178
2025_siteoccupancy_v2,31171,2011,-2.188,0.213,-2.607,-1.791,104.74,71.35,148.49
2025_siteoccupancy_v2,31171,2012,-1.842,0.229,-2.283,-1.395,142.12,96.13,206.31
2025_siteoccupancy_v2,31171,2013,-2.542,0.249,-3.05,-2.083,75.79,46.97,115.05
2025_siteoccupancy_v2,31171,2014,-2.6,0.282,-3.179,-2.067,71.82,41.51,116.7
2025_siteoccupancy_v2,31171,2015,-2.159,0.229,-2.62,-1.718,107.5,70.49,158.02
2025_siteoccupancy_v2,31171,2016,-2.553,0.25,-3.048,-2.066,75.02,47.06,116.8
2025_siteoccupancy_v2,31171,2017,-1.894,0.171,-2.216,-1.564,135.86,102.13,179.78
2025_siteoccupancy_v2,31171,2018,-1.917,0.162,-2.247,-1.595,133.16,99.31,175.22
2025_siteoccupancy_v2,31171,2019,-1.968,0.17,-2.304,-1.637,127.35,94.31,169.19
2025_siteoccupancy_v2,31171,2020,-2.577,0.211,-3.015,-2.159,73.37,48.56,107.5
2025_siteoccupancy_v2,31171,2021,-3.317,0.271,-3.86,-2.798,36.35,21.43,59.66
2025_siteoccupancy_v2,31171,2022,-3.532,0.271,-4.101,-3.023,29.52,16.92,48.2
2025_siteoccupancy_v2,31171,2023,-3.158,0.241,-3.635,-2.699,42.36,26.7,65.47
2025_siteoccupancy_v2,31170,1990,-1.583,0.235,-2.078,-1.16,43.08,28.13,60.35
2025_siteoccupancy_v2,31170,1991,-1.311,0.181,-1.669,-0.977,53.69,40.09,69.15
2025_siteoccupancy_v2,31170,1992,-1.079,0.18,-1.425,-0.736,64.15,49.02,81.89
2025_siteoccupancy_v2,31170,1993,-0.573,0.211,-0.962,-0.136,91.17,69.91,117.84
2025_siteoccupancy_v2,31170,1994,-0.47,0.226,-0.896,-0.005,97.25,73.3,126.11
2025_siteoccupancy_v2,31170,1995,-0.786,0.221,-1.22,-0.354,79.15,57.63,104.28
2025_siteoccupancy_v2,31170,1996,-0.916,0.207,-1.337,-0.523,72.26,52.59,94.1
2025_siteoccupancy_v2,31170,1997,-0.646,0.185,-1.006,-0.284,86.95,67.71,108.59
2025_siteoccupancy_v2,31170,1998,-0.462,0.196,-0.837,-0.073,97.73,76.4,121.82
2025_siteoccupancy_v2,31170,1999,-0.624,0.193,-0.994,-0.247,88.21,68.3,110.89
2025_siteoccupancy_v2,31170,2000,-0.751,0.165,-1.071,-0.427,81.07,64.53,99.84
2025_siteoccupancy_v2,31170,2001,-0.572,0.167,-0.895,-0.239,91.22,73.35,111.39
2025_siteoccupancy_v2,31170,2002,-0.702,0.16,-1.04,-0.383,83.79,66.03,102.51
2025_siteoccupancy_v2,31170,2003,-0.274,0.123,-0.509,-0.023,109.21,94.93,124.97
2025_siteoccupancy_v2,31170,2004,-0.25,0.116,-0.47,-0.023,110.71,97.25,124.97
2025_siteoccupancy_v2,31170,2005,-0.343,0.111,-0.566,-0.13,104.96,91.57,118.22
2025_siteoccupancy_v2,31170,2006,-0.378,0.115,-0.602,-0.155,102.81,89.48,116.65
2025_siteoccupancy_v2,31170,2007,-0.915,0.134,-1.185,-0.66,72.31,59.21,86.16
2025_siteoccupancy_v2,31170,2008,-0.871,0.124,-1.111,-0.632,74.6,62.63,87.76
2025_siteoccupancy_v2,31170,2009,-0.598,0.097,-0.783,-0.408,89.71,79.31,100.99
2025_siteoccupancy_v2,31170,2010,-0.657,0.098,-0.845,-0.463,86.33,75.98,97.67
2025_siteoccupancy_v2,31170,2011,-0.844,0.099,-1.035,-0.647,76.03,66.28,86.9
2025_siteoccupancy_v2,31170,2012,-0.916,0.12,-1.157,-0.692,72.26,60.49,84.35
2025_siteoccupancy_v2,31170,2013,-0.827,0.116,-1.054,-0.603,76.94,65.35,89.42
2025_siteoccupancy_v2,31170,2014,-0.978,0.117,-1.199,-0.75,69.1,58.57,81.12
2025_siteoccupancy_v2,31170,2015,-1.196,0.12,-1.441,-0.963,58.71,48.39,69.86
2025_siteoccupancy_v2,31170,2016,-1.023,0.105,-1.227,-0.814,66.87,57.32,77.64
2025_siteoccupancy_v2,31170,2017,-0.641,0.091,-0.814,-0.462,87.24,77.64,97.73
2025_siteoccupancy_v2,31170,2018,-0.425,0.081,-0.583,-0.257,99.96,90.58,110.27
2025_siteoccupancy_v2,31170,2019,-0.365,0.087,-0.536,-0.196,103.61,93.33,114.08
2025_siteoccupancy_v2,31170,2020,-0.454,0.084,-0.622,-0.293,98.21,88.33,108.04
2025_siteoccupancy_v2,31170,2021,-0.646,0.091,-0.834,-0.473,86.95,76.56,97.07
2025_siteoccupancy_v2,31170,2022,-0.758,0.086,-0.931,-0.592,80.68,71.49,90.06
2025_siteoccupancy_v2,31170,2023,-0.917,0.087,-1.077,-0.75,72.21,64.24,81.12
2025_siteoccupancy_v2,31125,1990,-1.737,0.304,-2.329,-1.13,223.54,132.53,364.6
2025_siteoccupancy_v2,31125,1991,-1.995,0.273,-2.564,-1.48,178.79,106.76,276.9
2025_siteoccupancy_v2,31125,1992,-2.285,0.338,-3.044,-1.691,137.94,67.91,232.42
2025_siteoccupancy_v2,31125,1993,-2.176,0.348,-2.906,-1.572,152.21,77.44,256.74
2025_siteoccupancy_v2,31125,1994,-1.634,0.314,-2.224,-0.986,243.83,145.77,405.73
2025_siteoccupancy_v2,31125,1995,-1.728,0.3,-2.295,-1.132,225.25,136.69,364.05
2025_siteoccupancy_v2,31125,1996,-1.76,0.282,-2.291,-1.19,219.2,137.19,348.32
2025_siteoccupancy_v2,31125,1997,-2.137,0.255,-2.649,-1.641,157.62,98.63,242.4
2025_siteoccupancy_v2,31125,1998,-2.026,0.255,-2.531,-1.519,173.97,110.08,268.21
2025_siteoccupancy_v2,31125,1999,-2.094,0.277,-2.641,-1.561,163.79,99.37,259.09
2025_siteoccupancy_v2,31125,2000,-2.062,0.255,-2.554,-1.582,168.51,107.75,254.62
2025_siteoccupancy_v2,31125,2001,-2.484,0.269,-3.019,-1.963,114.96,69.55,183.89
2025_siteoccupancy_v2,31125,2002,-2.614,0.26,-3.142,-2.135,101.91,61.83,157.9
2025_siteoccupancy_v2,31125,2003,-2.672,0.24,-3.172,-2.235,96.54,60.08,144.33
2025_siteoccupancy_v2,31125,2004,-2.487,0.215,-2.914,-2.061,114.65,76.85,168.66
2025_siteoccupancy_v2,31125,2005,-2.817,0.252,-3.361,-2.385,84.24,50.08,125.92
2025_siteoccupancy_v2,31125,2006,-2.603,0.221,-3.061,-2.183,102.96,66.82,151.25
2025_siteoccupancy_v2,31125,2007,-2.617,0.236,-3.103,-2.174,101.62,64.19,152.48
2025_siteoccupancy_v2,31125,2008,-2.268,0.198,-2.651,-1.88,140.08,98.45,197.7
2025_siteoccupancy_v2,31125,2009,-2.076,0.162,-2.398,-1.758,166.43,124.43,219.58
2025_siteoccupancy_v2,31125,2010,-2.01,0.166,-2.34,-1.68,176.44,131.21,234.59
2025_siteoccupancy_v2,31125,2011,-2.563,0.187,-2.951,-2.195,106.86,74.2,149.63
2025_siteoccupancy_v2,31125,2012,-3,0.254,-3.508,-2.523,70.82,43.43,110.89
2025_siteoccupancy_v2,31125,2013,-2.662,0.213,-3.1,-2.259,97.44,64.37,141.23
2025_siteoccupancy_v2,31125,2014,-2.631,0.205,-3.038,-2.241,100.3,68.3,143.55
2025_siteoccupancy_v2,31125,2015,-2.811,0.198,-3.218,-2.443,84.72,57.48,119.39
2025_siteoccupancy_v2,31125,2016,-2.616,0.189,-2.972,-2.248,101.72,72.73,142.64
2025_siteoccupancy_v2,31125,2017,-2.732,0.164,-3.039,-2.412,91.26,68.24,122.84
2025_siteoccupancy_v2,31125,2018,-2.899,0.16,-3.228,-2.596,77.95,56.93,103.63
2025_siteoccupancy_v2,31125,2019,-2.835,0.169,-3.173,-2.505,82.82,60.02,112.76
2025_siteoccupancy_v2,31125,2020,-2.951,0.174,-3.303,-2.618,74.2,52.96,101.53
2025_siteoccupancy_v2,31125,2021,-2.597,0.17,-2.934,-2.271,103.53,75.41,139.7
2025_siteoccupancy_v2,31125,2022,-2.965,0.173,-3.314,-2.638,73.22,52.41,99.65
2025_siteoccupancy_v2,31125,2023,-2.63,0.162,-2.95,-2.33,100.4,74.27,132.41
2025_siteoccupancy_v2,31193,1990,-6.734,1.921,-10.987,-3.3,72.69,1.04,2175.92
2025_siteoccupancy_v2,31193,1991,-6.897,1.794,-10.825,-3.819,61.77,1.22,1313.85
2025_siteoccupancy_v2,31193,1992,-7.004,1.765,-10.969,-4.058,55.51,1.05,1039.29
2025_siteoccupancy_v2,31193,1993,-7.09,1.71,-10.963,-4.188,50.94,1.06,914.49
2025_siteoccupancy_v2,31193,1994,-7.138,1.636,-10.74,-4.4,48.55,1.32,741.91
2025_siteoccupancy_v2,31193,1995,-7.203,1.622,-10.849,-4.453,45.5,1.19,704.05
2025_siteoccupancy_v2,31193,1996,-7.233,1.57,-10.732,-4.648,44.15,1.34,580.5
2025_siteoccupancy_v2,31193,1997,-7.22,1.528,-10.72,-4.686,44.73,1.35,559.05
2025_siteoccupancy_v2,31193,1998,-7.198,1.472,-10.528,-4.782,45.73,1.64,508.31
2025_siteoccupancy_v2,31193,1999,-7.157,1.448,-10.392,-4.639,47.64,1.88,585.7
2025_siteoccupancy_v2,31193,2000,-7.08,1.408,-10.113,-4.666,51.45,2.48,570.24
2025_siteoccupancy_v2,31193,2001,-6.989,1.35,-9.976,-4.728,56.35,2.84,536.26
2025_siteoccupancy_v2,31193,2002,-6.881,1.281,-9.762,-4.664,62.77,3.52,571.37
2025_siteoccupancy_v2,31193,2003,-6.711,1.194,-9.441,-4.675,74.38,4.86,565.18
2025_siteoccupancy_v2,31193,2004,-6.496,1.088,-8.833,-4.581,92.2,8.92,620.32
2025_siteoccupancy_v2,31193,2005,-6.186,1.022,-8.337,-4.371,125.63,14.65,763.47
2025_siteoccupancy_v2,31193,2006,-6.341,1.014,-8.475,-4.576,107.63,12.76,623.4
2025_siteoccupancy_v2,31193,2007,-6.413,1.012,-8.592,-4.757,100.16,11.35,521.06
2025_siteoccupancy_v2,31193,2008,-6.366,0.998,-8.541,-4.7,104.97,11.94,551.35
2025_siteoccupancy_v2,31193,2009,-6.213,0.905,-8.219,-4.689,122.29,16.48,557.39
2025_siteoccupancy_v2,31193,2010,-5.88,0.834,-7.638,-4.462,170.48,29.46,697.81
